id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
43268496,Private Guest Suite in Heart of West Asheville,23952961,Caroline,28806,35.58492,-82.58925,Entire home/apt,100,2,15,2/14/2021,2.76,1,31
43293307,Private Guest Apartment: Mins. From Downtown AVL!,189496534,Christina,28806,35.6255,-82.62045,Entire home/apt,87,2,28,2/14/2021,3.35,1,167
43297644,Best VIEWS Downtown Asheville 5min away Luxury Hm,32163305,Lisa,28804,35.62202,-82.54754,Entire home/apt,627,30,5,1/2/2021,0.67,3,91
43299950,Dream Chalet near Asheville and Hendersonville,343306456,Lisa,28732,35.42754,-82.5255,Entire home/apt,139,2,10,2/15/2021,3.45,1,161
43300939,The Mountain Mural: Your Friendly Mtn Getaway,98518636,Alicia,28732,35.4404,-82.51607,Entire home/apt,99,2,45,2/14/2021,5.31,1,360
43302001,Asheville Hidden Acres w/ Hot Tub,344807572,Julie,28806,35.54624,-82.63206,Entire home/apt,64,1,69,2/14/2021,7.11,3,342
43325315,Cozy Queen with Breakfast,196608665,Diane,28801,35.60602,-82.56286,Private room,120,1,5,11/29/2020,0.64,5,225
43325971,King Suite with Breakfast and Separate Entrance,196608665,Diane,28801,35.60585,-82.56466,Private room,190,1,2,8/7/2020,0.26,5,205
43349933,Mountain View & Hot tub at “Blue Bird” Cottage,15788000,Lisa,28715,35.50898,-82.65812,Entire home/apt,157,1,62,1/27/2021,7.21,6,196
43355285,Upstairs apartment Montfort fully furnished (4/4),34871822,Emma,28801,35.60092,-82.55776,Entire home/apt,45,30,2,9/30/2020,0.24,4,304
43379372,SUPER SPACIOUS MOUNTAIN OASIS CLOSE TO TOWN,63702802,Nadine,28804,35.64896,-82.53877,Entire home/apt,78,30,2,2/12/2021,0.27,1,208
43398372,"Cozy, Convenient: 1 Bdrm Home, 3 miles to Biltmore",15565480,Nicole,28803,35.54929,-82.50772,Entire home/apt,135,2,0,,,3,0
43403464,"Enjoy Leaf Season in a New, Immaculate Sanctuary",45101975,Frank,28804,35.62884,-82.56641,Entire home/apt,149,3,35,1/19/2021,3.89,1,354
43412676,"Cane Creek Valley Swim-Soak-Stay w/pool, hot tub",44777426,Janice,28732,35.46218,-82.46945,Entire home/apt,150,2,46,2/14/2021,5.11,1,316
43422513,Haw Creek Hideaway - Minutes From Downtown,346069487,Tyler,28805,35.59064,-82.5094,Private room,92,1,18,1/31/2021,2.61,1,354
43447496,"Old World Charm, Contemporary Comfort",342117529,David,28801,35.60661,-82.55719,Entire home/apt,126,2,1,10/4/2020,0.22,6,93
43468983,The Lodge At Asheville West,410052,Skip,28806,35.57134,-82.62956,Entire home/apt,328,3,9,2/15/2021,1.76,1,158
43473737,Peace of Paradise,43901986,Laura,28805,35.59765,-82.45948,Entire home/apt,135,1,63,2/14/2021,7,1,170
43495845,Pet-Friendly Downtown Asheville Condo with Mountain Views at Arras Residences Unit 1009,343440528,Arras,28801,35.59599,-82.55179,Entire home/apt,232,1,23,2/11/2021,2.57,9,287
43498177,Garden Vista Suite at Cumberland Falls B&B,194503310,Angela,28801,35.60526,-82.56499,Private room,156,1,5,1/1/2021,0.69,6,310
43509635,Monthly furnished rental - sleeps 8 -Walk to town!,347052146,Bird,28801,35.61008,-82.5505,Entire home/apt,110,30,2,1/1/2021,0.51,1,231
43525648,Blue Wolf Lodge In-Town Secluded Hot Tub WiFi Pets,1767483,Becky,28803,35.49586,-82.50945,Entire home/apt,200,4,11,1/31/2021,1.48,1,322
43557709,SweetHaus: Cool cozy cottage; AWESOME location,94069776,Luis & Isabel,28804,35.64235,-82.52091,Entire home/apt,119,1,59,2/3/2021,7.05,2,227
43580801,Peaceful/quiet Mountain Views at Willow Pond Cabin,44117628,Kelly,28806,35.59734,-82.65538,Entire home/apt,100,2,57,2/7/2021,6.48,2,356
43589174,"Celia's Retreat I Convenient to Asheville I Pet Friendly w/ fenced yard - 4 Bedroom, 3 Bathroom",10603047,Greybeard,28803,35.56373,-82.48759,Entire home/apt,354,3,1,9/7/2020,0.18,3,0
43615196,Downtown Digs with private entrance and parking,23092470,April,28801,35.59201,-82.55297,Entire home/apt,118,1,75,2/14/2021,8.93,4,223
43624297,NEW! Chic Asheville Retreat w/ Game Room & Views!,151397468,Evolve Vacation Rental,28805,35.63485,-82.46941,Entire home/apt,339,2,11,1/31/2021,1.36,19,272
43636076,Cozy Cottage  Suite in the Heart of West Asheville,29405131,Radha,28806,35.57759,-82.5892,Entire home/apt,70,2,45,2/13/2021,5.38,1,7
43649028,Modern Loft in walkable west Asheville II,1872084,Linda And Rafael,28806,35.58117,-82.59856,Entire home/apt,88,2,35,1/31/2021,4.17,3,170
43658844,Modern Hiking Oasis with Firepit | Steps to Trails,149601167,TurnKey Vacation Rentals,28806,35.50301,-82.61139,Entire home/apt,236,2,11,12/29/2020,1.43,29,343
43660421,Asheville Home Retreat,348674813,Dewey,28804,35.6256,-82.60846,Entire home/apt,164,2,38,2/14/2021,5,1,44
43668687,"Quiet, furnished Cottage in East Asheville",298995549,Laura,28803,35.54973,-82.48872,Entire home/apt,193,4,7,2/7/2021,1.03,2,104
43682992,"Wooded Oasis w/ Firepit, Lawn & Amazing Locale",149601167,TurnKey Vacation Rentals,28704,35.44924,-82.59743,Entire home/apt,147,2,6,11/23/2020,0.81,29,318
43689886,Le Chateau D'Arce @ The Baying Hound Campground,151279507,Bobby And Amanda,28806,35.61182,-82.60355,Private room,35,1,19,11/29/2020,2.27,16,365
43709320,"Beautiful Montford Home, Private Guest Suite",124832793,Will,28801,35.59878,-82.56017,Private room,189,2,5,11/15/2020,0.72,1,73
43725058,Creekside Mountain,303909632,Thomas,28805,35.63006,-82.49332,Entire home/apt,272,2,0,,,2,109
43731923,"New Downtown Luxury Townhome; Private Elevator, Rooftop Terrace, Mountain Views",167186184,Towns,28801,35.58675,-82.55116,Entire home/apt,352,1,18,1/18/2021,2.38,73,262
43731925,Luxury Condominium in the Center of Downtown Asheville Condo #401,167186184,Towns,28801,35.59204,-82.55553,Entire home/apt,124,1,23,2/3/2021,2.76,73,348
43747993,Beautiful New Boutique Luxury Condo Downtown Asheville~55 South Market #104,167186184,Towns,28801,35.59254,-82.54926,Entire home/apt,174,1,17,1/24/2021,2.21,73,309
43773752,Brand New. Craftsman Retreat.,109545616,Matthew And Shelly,28704,35.4493,-82.51136,Entire home/apt,150,2,13,2/14/2021,1.76,1,29
43789016,Downtown Condo Self Checkin Walk Everywhere & Safe,346595064,Melynda,28801,35.59804,-82.55587,Entire home/apt,135,2,36,2/15/2021,5.19,1,320
43804580,Brand new and stylish- convenient south Asheville,76904981,Laura,28803,35.48862,-82.50679,Entire home/apt,78,2,7,11/29/2020,1.91,1,100
43813089,Family home minutes to Parkway & DowntownAsheville,242474849,Jennifer,28805,35.60246,-82.47042,Entire home/apt,204,2,26,2/2/2021,3.41,8,299
43817239,Modern cottage minutes from downtown Asheville,96483861,Patty,28806,35.57101,-82.63194,Entire home/apt,153,2,38,2/15/2021,5.38,3,291
43826270,Beautiful Brand New House! Minutes to Downtown Avl,132719003,Sarah,28804,35.63422,-82.5844,Entire home/apt,350,3,17,12/29/2020,2.28,1,284
43832838,Asheville Serenity,110193904,Michael,28704,35.45464,-82.60256,Entire home/apt,99,3,37,2/15/2021,4.66,1,0
43835750,W. Asheville Urban Oasis In the Heart of the City,350604174,Katrina,28806,35.57759,-82.58942,Entire home/apt,88,1,91,2/3/2021,11.42,1,16
43865961,South Slope Suite,43046775,Seay & Lisa,28801,35.58418,-82.54963,Private room,48,2,12,1/17/2021,1.86,1,357
43906817,North Asheville-Firepit/Porch Swing/Rocking Chair,161709340,Bob,28804,35.63063,-82.57829,Entire home/apt,125,1,11,2/10/2021,1.49,1,302
43912375,Bending Oaks Carriage House,214505447,Julia,28805,35.58756,-82.46184,Entire home/apt,109,2,26,2/16/2021,3.9,1,165
43924255,The Loft at 51 College: luxurious downtown Asheville escape! Walkable in the hea,96187307,Yonder,28801,35.5955,-82.55443,Entire home/apt,264,2,0,,,30,351
43924301,"Haw Creek Escape: Very near Downtown Asheville; LUXURY, 30-day Executive Rental.",96187307,Yonder,28805,35.59867,-82.50552,Entire home/apt,350,2,0,,,30,0
43925370,West Asheville Hide-A-Way | Live Like A Local!,231543541,Derek,28806,35.57789,-82.59725,Entire home/apt,70,1,33,1/2/2021,4.97,1,17
43937955,Cozy Cottage close to town,72193612,Rob,28803,35.55487,-82.51114,Entire home/apt,209,3,29,2/14/2021,3.73,5,337
43938486,Grey River Loft,189080216,Jennie,28804,35.62777,-82.59785,Entire home/apt,200,1,0,,,3,0
43945269,The Oakley House: Close to Biltmore Village and downtown Asheville; Fire-pit,96187307,Yonder,28803,35.54789,-82.50724,Entire home/apt,173,2,10,1/10/2021,1.48,30,350
43959810,Beary Relaxing-Cozy Getaway for Family and Friends,239857622,Doug & Terri,28704,35.47484,-82.50477,Entire home/apt,138,2,40,2/7/2021,5.24,1,130
43967257,★Tranquil West Asheville Artist Retreat☀,57290621,Joseph,28806,35.59387,-82.62063,Entire home/apt,321,2,24,1/3/2021,3.06,1,169
44018348,Rendezvous By Riverside Park - Entire House!,180564557,David,28804,35.6267,-82.58205,Entire home/apt,108,1,52,1/31/2021,6.81,8,175
44028877,BrewPad! Brand Spankin' New West AVL King Studio!,35483438,Bryan,28806,35.56974,-82.5667,Entire home/apt,87,1,60,2/16/2021,9.52,1,67
44059758,Bed and Breakfast Getaway,326751718,Sheri,28801,35.60528,-82.5697,Private room,222,1,1,7/5/2020,0.13,7,359
44062951,Close to downtown in the historic district.,326751718,Sheri,28801,35.60528,-82.5697,Private room,256,2,1,2/9/2021,1,7,342
44063035,Private Getaway in Asheville,326751718,Sheri,28801,35.60528,-82.5697,Private room,228,1,1,7/12/2020,0.13,7,350
44063130,Retreat in Asheville,326751718,Sheri,28801,35.60528,-82.5697,Private room,239,2,0,,,7,357
44076331,"Private guest suite, walk to Biltmore village!",145503741,Ryan,28803,35.56954,-82.52948,Entire home/apt,86,1,68,2/15/2021,9.07,1,87
44087805,Beautiful home mountain views 10 minutes from DT,24048855,Bob & Richard,28806,35.61791,-82.60814,Private room,95,1,10,2/14/2021,1.33,2,365
44088518,"The Sienna Room,mountain views 10 minutes from ASH",24048855,Bob & Richard,28804,35.61991,-82.60693,Private room,95,1,8,11/15/2020,1.11,2,361
44105184,"Views, Mins. from Downtown Asheville, Firepit",246993350,Barry & Sherry,28715,35.50986,-82.66217,Entire home/apt,107,2,27,2/15/2021,3.89,6,307
44117331,Private room in cozy mountain home - close to DT,280757279,Amanda,28805,35.59152,-82.53564,Private room,41,1,59,2/11/2021,8.43,1,44
44131708,King on First Floor with Breakfast in Asheville,196608665,Diane,28801,35.60613,-82.56315,Private room,174,1,1,9/8/2020,0.18,5,230
44149076,Beautiful room in historic Bed & breakfast,194503310,Angela,28801,35.60449,-82.56514,Private room,137,1,2,1/25/2021,0.29,6,306
44149642,Luxurious Room and Fresh 3 Course Breakfast,194503310,Angela,28801,35.60518,-82.5655,Private room,156,1,1,12/29/2020,0.57,6,318
44150565,Charming B&B Room Includes Fresh Hot Breakfast,194503310,Angela,28801,35.60449,-82.56503,Private room,126,1,5,1/25/2021,0.69,6,325
44150721,Cute Attic Room in B&B w/Delicious Hot Breakfast,194503310,Angela,28801,35.60385,-82.56388,Private room,119,1,5,1/25/2021,0.73,6,309
44154406,Victoria's Cottage in the Paris of the South,355229416,Victoria,28715,35.50982,-82.66601,Entire home/apt,105,1,19,1/19/2021,2.61,1,355
44160341,"Spacious Queen, Fireplace & Breakfast in Asheville",196608665,Diane,28801,35.60455,-82.56332,Private room,139,1,0,,,5,220
44164284,New Construction West Asheville Cottage 3BR/2.5BA,6997230,John,28806,35.56982,-82.63377,Entire home/apt,230,2,29,1/6/2021,4.51,2,143
44175607,Room with a view.,326751718,Sheri,28801,35.60528,-82.5697,Private room,229,1,0,,,7,360
44191042,"BeasPlace, Near the Scenic Blue Ridge Parkway",221767106,Dennis,28805,35.59022,-82.46846,Entire home/apt,110,3,6,2/15/2021,0.85,1,42
44224602,Brand new cottage minutes from downtown Asheville,96483861,Patty,28806,35.57036,-82.63166,Entire home/apt,144,2,38,2/17/2021,5.48,3,347
44244512,"Views, Mins. from  Downtown Asheville, Firepit",246993350,Barry & Sherry,28715,35.50907,-82.66256,Entire home/apt,100,2,23,2/7/2021,3.4,6,341
44244673,NEW! Arden House < 10 Miles to The Biltmore Estate,151397468,Evolve Vacation Rental,28704,35.46349,-82.57896,Entire home/apt,160,2,3,10/25/2020,0.5,19,351
44267023,West Asheville Getaway close to town and private.,146202451,Nathan,28806,35.5798,-82.63111,Entire home/apt,100,2,27,2/14/2021,4.5,1,132
44299517,*Mountainside Modern* 3miles to downtown Asheville,10699816,Trace,28804,35.62695,-82.52247,Entire home/apt,477,1,44,2/14/2021,6.57,5,255
44315914,The Stowaway // W. Asheville,357435786,Kara,28806,35.59314,-82.59148,Entire home/apt,125,2,8,2/15/2021,1.83,1,89
44319940,New one bedroom apt 5 mins from Downtown Asheville,176087087,Danny,28806,35.59671,-82.62163,Entire home/apt,86,1,16,1/3/2021,2.47,3,224
44337790,Hidden Acres Apartment,344807572,Julie,28806,35.54819,-82.63193,Entire home/apt,50,1,30,1/31/2021,4.33,3,294
44373225,Best West Dream Location!!,26586147,Caroline,28806,35.57969,-82.59294,Entire home/apt,180,30,0,,,2,332
44384957,Perfect place for a vacay or prior to a flight,224979574,Myriam,28704,35.45638,-82.50364,Private room,55,1,0,,,3,138
44385896,Charming Victorian Getaway,326751718,Sheri,28801,35.60528,-82.5697,Private room,218,1,1,10/3/2020,0.21,7,362
44391073,Private retreat close to Asheville,10159766,Paul,28704,35.44693,-82.50277,Entire home/apt,131,2,14,2/15/2021,5.06,1,290
44392508,"1920s Bungalow next to river, 8 min drive to AVL",288502396,Jennica,28804,35.63866,-82.59613,Entire home/apt,117,1,49,2/14/2021,7.54,1,297
44401872,One BR studio Minutes to dwtn and W. Asheville,52571658,Devlyn,28806,35.59234,-82.61347,Entire home/apt,43,2,14,2/15/2021,2.16,1,75
44442146,"New, spacious home. Close to Downtown",358996283,Mark,28803,35.54521,-82.51754,Entire home/apt,157,1,28,2/7/2021,5.68,1,0
44449439,Peaceful Mountain Retreat in Asheville,5111981,Jessica,28805,35.61438,-82.48791,Entire home/apt,90,2,11,2/14/2021,1.7,1,180
44462323,Foxglove Cottage - a Charming West Asheville Oasis,145533530,Christy,28806,35.58049,-82.57718,Entire home/apt,72,29,1,10/25/2020,0.26,3,231
44488350,Curated Boutique Flat,12910627,Sheena,28806,35.56916,-82.56914,Entire home/apt,95,1,38,2/14/2021,5.73,1,67
44489142,NEW! Scenic Asheville Escape Near Blue Ridge Pkwy!,124060715,Evolve Vacation Rental,28804,35.64461,-82.50813,Entire home/apt,171,2,11,2/8/2021,1.7,1,334
44505327,COZY COTTAGE | MODERN AMENITIES | PET-FRIENDLY,55918963,Mike,28732,35.43109,-82.52014,Entire home/apt,109,1,41,2/14/2021,6.61,1,338
44540014,West Asheville Hideaway Suite,24682792,Emily,28806,35.58765,-82.60833,Entire home/apt,78,2,35,2/15/2021,5.8,1,126
44540039,Two block walk to downtown,16596642,Barry,28801,35.60244,-82.55723,Entire home/apt,80,30,1,1/1/2021,0.61,2,277
44553709,Asheville Cottage 21,174586650,Perry,28801,35.60419,-82.54819,Entire home/apt,66,30,0,,,4,137
44556542,WALK DOWNTOWN: Beautiful private room in eco home,281471581,Joanie,28801,35.58832,-82.55073,Private room,37,1,21,2/15/2021,3.25,7,6
44561631,Downtown Gorgeous Garden Homestay: Private Room,281471581,Joanie,28801,35.58636,-82.5512,Private room,37,1,20,2/14/2021,3.08,7,10
44570753,Cozy Retreat By Riverside Park - Entire House!,180564557,David,28804,35.63693,-82.59536,Entire home/apt,73,1,38,2/15/2021,5.85,8,168
44573884,Bohemian Paradise Nestled in the Trees,145533530,Christy,28803,35.57531,-82.5397,Entire home/apt,115,29,4,1/24/2021,0.69,3,61
44577918,The Cozy Cove. Private Guest Suite,306509163,Patrick,28806,35.58445,-82.57924,Private room,75,2,15,12/13/2020,2.59,2,157
44597185,Downtown Gorgeous Garden Homestay: Private Room,281471581,Joanie,28801,35.5854,-82.55119,Private room,39,1,26,2/13/2021,4,7,8
44597824,Downtown Gorgeous Garden Homestay: Private Room,281471581,Joanie,28801,35.58447,-82.55094,Private room,37,1,17,2/15/2021,2.63,7,27
44630954,Heavens View-of the Beautiful Asheville Mountains,5043696,Donna,28804,35.64649,-82.5879,Private room,300,2,4,10/26/2020,0.86,1,305
44632019,Lost Fox Sheep Farm at Bent Creek,28313997,Ciera,28704,35.48213,-82.58607,Entire home/apt,62,2,20,1/17/2021,3.43,1,63
44646762,SPECIAL  5th night FREE with 4 day rental!,53922056,Katherine,28805,35.60194,-82.53327,Entire home/apt,145,3,11,2/14/2021,2.13,4,234
44648563,"Walk to Downtown! 3 Bedroom, 2.5 Bathroom Home.",140436665,Alexa And Mike,28801,35.59832,-82.56496,Entire home/apt,190,30,2,12/7/2020,0.55,1,67
44665751,"Hop, Skip, Jump to Haywood Road in West Asheville",4294340,Jill,28806,35.57649,-82.59395,Entire home/apt,95,2,16,2/7/2021,3.66,2,155
44678181,Don't Call it Glamping Tent @BayingHoundCampground,151279507,Bobby And Amanda,28806,35.61201,-82.6035,Entire home/apt,35,2,8,11/2/2020,1.39,16,76
44678188,*NEW* Cozy Smart Condo|10 mins to DT & Biltmore,67969363,Jon And Emily,28803,35.55329,-82.47545,Entire home/apt,103,2,26,2/13/2021,5.61,5,0
44680036,"Downstairs townhouse Asheville, close to downtown",242474849,Jennifer,28804,35.62796,-82.58334,Entire home/apt,63,1,24,1/15/2021,4.93,8,356
44762647,"Royal Cottage Mtn Views, Decks & Close to DT AVL",722034,Darlene And Ron,28704,35.47813,-82.50262,Entire home/apt,180,2,20,2/15/2021,3.47,10,360
44841713,"Studio Pura Vida: Dog-friendly and Central, WAVL",315904078,Kristy,28806,35.58413,-82.57702,Entire home/apt,65,1,66,2/16/2021,10.65,1,232
44841826,Snookspace - Covered Campsite & Mountain Sanctuary,37996476,Aaron,28805,35.62376,-82.48328,Entire home/apt,89,1,10,11/29/2020,1.82,5,90
44968717,Cozy & Convenient Melody LN Studio w King Size Bed,15835619,Jasmine & Javier,28803,35.56851,-82.53323,Entire home/apt,89,2,21,2/15/2021,3.64,1,320
44970531,Cabin with beautiful mountain views.,363020865,Sandra,28806,35.5267,-82.61511,Entire home/apt,150,2,9,2/14/2021,2.05,1,83
44995087,PEACE AND TRANQUILITY at Magnolia Cottage,363098053,Gail,28806,35.63598,-82.63773,Entire home/apt,110,2,13,2/7/2021,3.02,1,95
44996842,Candler Home 10min from Asheville,128453939,Rebekah,28715,35.545,-82.67287,Entire home/apt,121,3,23,1/2/2021,3.94,1,285
45023214,Hidden Acres Guest House w/ Hot Tub,344807572,Julie,28806,35.547,-82.63248,Entire home/apt,59,1,46,2/8/2021,7.67,3,332
45052583,Spacious Second Floor Suite,342117529,David,28801,35.60666,-82.55656,Private room,140,2,1,12/28/2020,0.57,6,92
45063891,West Asheville Dream Location!,26586147,Caroline,28806,35.57945,-82.59225,Entire home/apt,130,30,1,10/31/2020,0.27,2,148
45070056,"New Mountain Home! Yard for Dogs, 10 m to Downtown",127101088,Erin,28806,35.61876,-82.57854,Entire home/apt,208,2,8,2/14/2021,1.46,3,166
45076493,Anniversary and Honeymoon Favorite,342117529,David,28801,35.60882,-82.55676,Private room,140,2,0,,,6,84
45076635,Cozy House in West Asheville,501449,Britt,28806,35.58549,-82.58486,Entire home/apt,100,2,2,2/9/2021,2,1,119
45083885,A Step Beyond City Limits,40075501,Jamie,28806,35.6108,-82.58621,Private room,27,2,1,10/18/2020,0.24,1,365
45090475,"2 bedrooms, 2 baths in east Asheville.",173098107,Paul & Anne,28805,35.58306,-82.4798,Private room,69,2,1,9/21/2020,0.2,2,127
45098864,NEW! Asheville Sanctuary Situated on Elk Mountain!,151397468,Evolve Vacation Rental,28804,35.65068,-82.53041,Entire home/apt,456,2,0,,,19,290
45100465,"""ARTISH"" ... VERY Modern, Zen, Five Star Apartment",5100332,Pat,28806,35.59755,-82.61599,Entire home/apt,80,30,23,1/18/2021,5.7,2,306
45144763,Chickadees Cottage,364591604,Rebecca,28704,35.46135,-82.58761,Entire home/apt,136,2,8,12/28/2020,1.69,1,267
45201611,Awesome Asheville Short Stay House Guest Rooms,7975333,Lance,28803,35.51143,-82.51087,Private room,70,2,3,10/4/2020,0.57,2,263
45213684,"Charming, Newly Renovated Cabin with Hot Tub",167186184,Towns,28704,35.47502,-82.50306,Entire home/apt,252,1,19,1/28/2021,3.58,73,320
45217133,"New! Mountain Flat with Dog Yard, 10m to Downtown!",127101088,Erin,28806,35.61696,-82.57875,Entire home/apt,106,2,5,12/22/2020,0.99,3,161
45231579,The closest neighborhood of downtown -LT rental,71017205,Showee,28801,35.59093,-82.5463,Entire home/apt,82,30,0,,,1,157
45232625,"Asheville Modern Guest Suite, near The Biltmore",6732523,Rebecca,28803,35.56093,-82.51302,Entire home/apt,67,7,22,1/3/2021,4,1,0
